Edge ID,Capacity (vehicles/hour)
1116155761#2,20.0
1116155761#3,20.0
1116155761#4,20.0
1116155761#5,20.0
1116155761#6,20.0
1116155761#7,20.0
1116155761#8,20.0
1116155762#0,73.33333333333333
1116155762#1,73.33333333333333
1116155762#2,73.33333333333333
1116155763,30.0
1116155768#0,146.66666666666666
1116155768#1,146.66666666666666
1116155768#2,146.66666666666666
1116155768#3,146.66666666666666
1116155769#0,30.0
1116155769#1,30.0
1116155769#2,30.0
1116155769#3,30.0
1116155770,90.0
1116155771,30.0
1116155772#0,110.0
1116155772#1,110.0
1116155772#2,110.0
1116155772#3,110.0
1116155772#4,110.0
1116167859,36.666666666666664
1116167860,20.0
1116167861,20.0
1116167862#0,36.666666666666664
1116167862#1,36.666666666666664
1116167862#2,36.666666666666664
1116167862#3,36.666666666666664
1116167862#4,36.666666666666664
1116167864#0,73.33333333333333
1116167864#1,73.33333333333333
1116167865#0,36.666666666666664
1116167865#1,36.666666666666664
1116167865#2,36.666666666666664
1116167866,73.33333333333333
1116167868#0,36.666666666666664
1116167868#1,36.666666666666664
1116167869,36.666666666666664
1116167870#0,60.0
1116167870#1,60.0
1116167873,73.33333333333333
1116167874#0,73.33333333333333
1116167874#1,73.33333333333333
1116167875,73.33333333333333
1116167876#0,73.33333333333333
1116167876#1,73.33333333333333
1116167880,73.33333333333333
1116200898#0,30.0
1116200898#1,30.0
1116200898#10,30.0
1116200898#11,30.0
1116200898#12,30.0
1116200898#2,30.0
1116200898#3,30.0
1116200898#4,30.0
1116200898#5,30.0
1116200898#6,30.0
1116200898#7,30.0
1116200898#8,30.0
1116200898#9,30.0
1116200902,30.0
1116200905,30.0
1116200909,20.0
1116200910,20.0
1116200918,30.0
1116372255,36.666666666666664
1116372256#0,110.0
1116372256#1,110.0
1116372256#2,110.0
1116372256#3,110.0
1116372256#4,110.0
1116372256#5,110.0
1116372256#6,110.0
1116372257#0,110.0
1116372257#1,110.0
1116372257#2,110.0
1116372258#0,73.33333333333333
1116372258#1,73.33333333333333
1116372258#2,73.33333333333333
1116372258#3,73.33333333333333
1116372258#4,73.33333333333333
1116372258#5,73.33333333333333
1116372258#6,73.33333333333333
1116372259#0,30.0
1116372259#1,30.0
1116372260,110.0
1116372261,20.0
1116372262#0,20.0
1116372262#1,20.0
1116372262#2,20.0
1116372262#3,20.0
1116378362#0,36.666666666666664
1116378362#1,36.666666666666664
1116378362#2,36.666666666666664
1116378364#0,110.0
1116378364#1,110.0
1116378364#2,110.0
1116378364#3,110.0
1116378364#4,110.0
1116378365,73.33333333333333
1116378366,73.33333333333333
1116378367#0,110.0
1116378367#1,110.0
1116378368#0,20.0
1116378368#1,20.0
1116378369#0,110.0
1116378369#1,110.0
1116378369#2,110.0
1116378370#0,20.0
1116378370#1,20.0
1116627965#0,73.33333333333333
1116627965#1,73.33333333333333
1116627965#2,73.33333333333333
1116627965#3,73.33333333333333
1116627965#4,73.33333333333333
1116627966#0,73.33333333333333
1116627966#1,73.33333333333333
1116627966#2,73.33333333333333
1116627966#3,73.33333333333333
1116627966#4,73.33333333333333
1116627966#5,73.33333333333333
1116627967,30.0
1116627969,30.0
1116627970,146.66666666666666
1116635168#0,36.666666666666664
1116635168#1,36.666666666666664
1116635168#2,36.666666666666664
1116635169,30.0
1116635170,30.0
1116635171,73.33333333333333
1116635172#0,36.666666666666664
1116635172#1,36.666666666666664
1116635172#2,36.666666666666664
1116635173,30.0
1116635174#0,30.0
1116635174#1,30.0
1116635174#2,30.0
1116635174#3,30.0
1116635175,30.0
1116635176,36.666666666666664
1116635178,36.666666666666664
1116635179,20.0
1116635180#0,36.666666666666664
1116635180#1,36.666666666666664
1116700606,73.33333333333333
1116700607#0,73.33333333333333
1116700607#1,73.33333333333333
1116700607#2,73.33333333333333
1116700607#3,73.33333333333333
1116700608#0,36.666666666666664
1116700608#1,36.666666666666664
1116700608#2,36.666666666666664
1116700609#0,73.33333333333333
1116700609#1,73.33333333333333
1116700611#0,30.0
1116700611#1,30.0
1116700612,73.33333333333333
1116700613#0,36.666666666666664
1116700613#1,36.666666666666664
1116700613#2,36.666666666666664
1116700613#3,36.666666666666664
1116700613#4,36.666666666666664
1116700614#0,36.666666666666664
1116700614#1,36.666666666666664
1116700614#2,36.666666666666664
1116700614#3,36.666666666666664
1116700615#0,73.33333333333333
1116700615#1,73.33333333333333
1116700615#10,73.33333333333333
1116700615#2,73.33333333333333
1116700615#3,73.33333333333333
1116700615#4,73.33333333333333
1116700615#5,73.33333333333333
1116700615#6,73.33333333333333
1116700615#7,73.33333333333333
1116700615#8,73.33333333333333
1116700615#9,73.33333333333333
1116700616,146.66666666666666
1116700617,73.33333333333333
1117269523#0,36.666666666666664
1117269523#1,36.666666666666664
1117269523#2,36.666666666666664
1117269524,36.666666666666664
1117269525,36.666666666666664
1117273922,20.0
1117273923,20.0
1117273924,20.0
1117273925,20.0
1117273926,20.0
1117273927,20.0
1117273928,20.0
1117273929,20.0
1117273930,20.0
1117273931#0,20.0
1117273931#1,20.0
1117273932#0,20.0
1117273932#1,20.0
1117273940,20.0
1117280053,20.0
1117280054,20.0
1117280055,20.0
1117280056,20.0
1117280057,20.0
1117280058,20.0
1117280059,20.0
1117280060,73.33333333333333
1117280067,20.0
1117280069,120.0
1117280071#0,20.0
1117280071#1,20.0
1117280072#0,73.33333333333333
1117280072#1,73.33333333333333
1117280078#0,20.0
1117280078#1,20.0
1117284308,30.0
1117284309,110.0
1117284310,30.0
1117284311#0,73.33333333333333
1117284311#1,73.33333333333333
1117284311#2,73.33333333333333
1117284311#3,73.33333333333333
1117284311#4,73.33333333333333
1117284311#5,73.33333333333333
1117284311#6,73.33333333333333
1117284312#0,30.0
1117284312#1,30.0
1117284312#2,30.0
1117284313#0,30.0
1117284313#1,30.0
1117284313#2,30.0
1117284313#3,30.0
1117284314#0,20.0
1117284314#1,20.0
1117284314#2,20.0
1117284315,20.0
1117284316#0,20.0
1117284316#1,20.0
1117284316#2,20.0
1117284316#3,20.0
1117284317#0,20.0
1117284317#1,20.0
1117284318#0,73.33333333333333
1117284318#1,73.33333333333333
1117284319,73.33333333333333
1117284321,30.0
1117284323#0,90.0
1117284323#1,90.0
1117284323#2,90.0
1117284323#3,90.0
1117284323#4,90.0
1117284324#0,120.0
1117284324#1,120.0
1117284325,20.0
1117291842,20.0
1117291843#0,20.0
1117291843#1,20.0
1117291843#2,20.0
1117291848,110.0
1117291849,36.666666666666664
1117291850,30.0
1118501340#0,73.33333333333333
1118501340#1,73.33333333333333
1118501341,30.0
1119273385#0,60.0
1119273385#1,60.0
1119273385#2,60.0
1119273385#3,60.0
1119273385#4,60.0
1119273386#0,73.33333333333333
1119273386#1,73.33333333333333
1119273388#0,110.0
1119273388#1,110.0
1119273388#2,110.0
1119273388#3,110.0
1119273388#4,110.0
1119273388#5,110.0
1119273388#6,110.0
1119273388#7,110.0
1119273389#0,73.33333333333333
1119273389#1,73.33333333333333
1119273389#2,73.33333333333333
1119273389#3,73.33333333333333
1119273389#4,73.33333333333333
1119273389#5,73.33333333333333
1119273389#6,73.33333333333333
1119273389#7,73.33333333333333
1119273389#8,73.33333333333333
1119273390#0,110.0
1119273390#1,110.0
1119273391#0,73.33333333333333
1119273391#1,73.33333333333333
1119273391#2,73.33333333333333
1119273391#3,73.33333333333333
1119273392,36.666666666666664
1119273393#0,30.0
1119273393#1,30.0
1119273394,20.0
1119273403,36.666666666666664
1119273404,20.0
1119286935#0,73.33333333333333
1119286935#1,73.33333333333333
1119286935#2,73.33333333333333
1119286935#3,73.33333333333333
1119286935#4,73.33333333333333
1119286935#5,73.33333333333333
1119286945,73.33333333333333
1119286950,73.33333333333333
1119286951#0,73.33333333333333
1119286951#1,73.33333333333333
1119286951#2,73.33333333333333
1119286951#3,73.33333333333333
1119286951#4,73.33333333333333
1119286951#5,73.33333333333333
1119286951#6,73.33333333333333
1119286952#0,73.33333333333333
1119286952#1,73.33333333333333
1119286952#2,73.33333333333333
1119286952#3,73.33333333333333
1119286953,30.0
1119286954,36.666666666666664
1119286955#0,30.0
1119286955#1,30.0
1119286955#2,30.0
1119286956,20.0
1119291096#0,36.666666666666664
1119291096#1,36.666666666666664
1119291097,36.666666666666664
1119291098#0,110.0
1119291098#1,110.0
1119291098#2,110.0
1119291098#3,110.0
1119291098#4,110.0
1119291098#5,110.0
1119291098#6,110.0
1119291098#7,110.0
1119291099#0,20.0
1119291099#1,20.0
1119291100,30.0
1119291101,110.0
1119291102#0,73.33333333333333
1119291102#1,73.33333333333333
1119291102#2,73.33333333333333
1119291103,73.33333333333333
1119424897,73.33333333333333
1119509834,73.33333333333333
1119509835#0,20.0
1119509835#1,20.0
1119509836#0,20.0
1119509836#1,20.0
1119509837#0,20.0
1119509837#1,20.0
1119509837#2,20.0
1119509838#0,20.0
1119509838#1,20.0
1119509839#0,36.666666666666664
1119509839#1,36.666666666666664
1119509840#0,20.0
1119509840#1,20.0
1119509840#2,20.0
1119509841#0,20.0
1119509841#1,20.0
1119509841#2,20.0
1119509842#0,73.33333333333333
1119509842#1,73.33333333333333
1119509843,20.0
1119509844,20.0
1119977831,30.0
1119977832#0,73.33333333333333
1119977832#1,73.33333333333333
1119977832#2,73.33333333333333
1119977832#3,73.33333333333333
1119977832#4,73.33333333333333
1119977832#5,73.33333333333333
1119977832#6,73.33333333333333
1119977833,30.0
1119977834,73.33333333333333
1119977835#0,73.33333333333333
1119977835#1,73.33333333333333
1119977838,30.0
1119977845#0,73.33333333333333
1119977845#1,73.33333333333333
1119977845#2,73.33333333333333
1119977845#3,73.33333333333333
1119977845#4,73.33333333333333
1119977845#5,73.33333333333333
1119977845#6,73.33333333333333
1119977846#0,36.666666666666664
1119977846#1,36.666666666666664
1119977846#2,36.666666666666664
1120012899,30.0
1120012900#0,30.0
1120012900#1,30.0
1120012900#2,30.0
1120012901,30.0
1120178487#0,110.0
1120178487#1,110.0
1120178487#2,110.0
1120178488#0,30.0
1120178488#1,30.0
1120241983,30.0
1120241984,110.0
1120245160#0,73.33333333333333
1120245160#1,73.33333333333333
1120245160#2,73.33333333333333
1120245160#3,73.33333333333333
1120245161,73.33333333333333
1120245169,73.33333333333333
1120245170,73.33333333333333
1120250388#0,110.0
1120250388#1,110.0
1120250388#2,110.0
1120250389#0,73.33333333333333
1120250389#1,73.33333333333333
1120475643#0,110.0
1120475643#1,110.0
1120475643#2,110.0
1120475643#3,110.0
1120475644,36.666666666666664
1120480996#0,30.0
1120480996#1,30.0
1120480996#2,30.0
1120480997,36.666666666666664
1120480998#0,73.33333333333333
1120480998#1,73.33333333333333
1120480999#0,36.666666666666664
1120480999#1,36.666666666666664
1120481000#0,20.0
1120481000#1,20.0
1120481002,20.0
1120481006,73.33333333333333
1120481007#0,110.0
1120481007#1,110.0
1120481007#2,110.0
1120481008#0,30.0
1120481008#1,30.0
1120481008#2,30.0
1120481009,73.33333333333333
1120481010#0,30.0
1120481010#1,30.0
1120481010#2,30.0
1120481010#3,30.0
1120481010#4,30.0
1120481010#5,30.0
1120481011,20.0
1120481012#0,30.0
1120481012#1,30.0
1120481012#2,30.0
1120481013,36.666666666666664
1120481014,36.666666666666664
1120481015,36.666666666666664
1120605407,110.0
1120605408,73.33333333333333
1120605409,110.0
1120605410,73.33333333333333
1120605411,110.0
1120605412,36.666666666666664
1120605413,110.0
1120617208#0,73.33333333333333
1120617208#1,73.33333333333333
1120617208#2,73.33333333333333
1120617208#3,73.33333333333333
1120617209,36.666666666666664
1120622005#0,30.0
1120622005#1,30.0
1120622005#2,30.0
1120622005#3,30.0
1120622006,20.0
1120622007#0,110.0
1120622007#1,110.0
1120622007#2,110.0
1120622008#0,30.0
1120622008#1,30.0
1120622008#2,30.0
1120622008#3,30.0
1120622008#4,30.0
1120622008#5,30.0
1120622008#6,30.0
1120622008#7,30.0
1120622009,30.0
1120622010,20.0
1120622011,20.0
1121043037,20.0
1121519665,73.33333333333333
1121519666,73.33333333333333
1121519667,30.0
1121519669#0,73.33333333333333
1121519669#1,73.33333333333333
1121519669#2,73.33333333333333
1121519687#0,110.0
1121519687#1,110.0
1121519687#2,110.0
1121519687#3,110.0
1121519687#4,110.0
1121519687#5,110.0
1121519687#6,110.0
1121519687#7,110.0
1121519687#8,110.0
1121519688#0,73.33333333333333
1121519688#1,73.33333333333333
1121519688#2,73.33333333333333
1121519688#3,73.33333333333333
1121519688#4,73.33333333333333
1121519688#5,73.33333333333333
1121519688#6,73.33333333333333
1121534052#0,30.0
1121534052#1,30.0
1121534052#2,30.0
1121534053,30.0
1121534054,73.33333333333333
1121534055#0,20.0
1121534055#1,20.0
1121534055#2,20.0
1121534055#3,20.0
1121534056#0,73.33333333333333
1121534056#1,73.33333333333333
1121534056#10,73.33333333333333
1121534056#11,73.33333333333333
1121534056#12,73.33333333333333
1121534056#13,73.33333333333333
1121534056#14,73.33333333333333
1121534056#15,73.33333333333333
1121534056#16,73.33333333333333
1121534056#2,73.33333333333333
1121534056#3,73.33333333333333
1121534056#4,73.33333333333333
1121534056#5,73.33333333333333
1121534056#6,73.33333333333333
1121534056#7,73.33333333333333
1121534056#8,73.33333333333333
1121534056#9,73.33333333333333
1121534057,30.0
1121534058#0,73.33333333333333
1121534058#1,73.33333333333333
1121534058#2,73.33333333333333
1121534058#3,73.33333333333333
1121534058#4,73.33333333333333
1121534058#5,73.33333333333333
1121534058#6,73.33333333333333
1121534058#7,73.33333333333333
1121534059,30.0
1121534075#0,73.33333333333333
1121534075#1,73.33333333333333
1121534075#10,73.33333333333333
1121534075#11,73.33333333333333
1121534075#12,73.33333333333333
1121534075#13,73.33333333333333
1121534075#14,73.33333333333333
1121534075#15,73.33333333333333
1121534075#16,73.33333333333333
1121534075#17,73.33333333333333
1121534075#18,73.33333333333333
1121534075#19,73.33333333333333
1121534075#2,73.33333333333333
1121534075#3,73.33333333333333
1121534075#4,73.33333333333333
1121534075#5,73.33333333333333
1121534075#6,73.33333333333333
1121534075#7,73.33333333333333
1121534075#8,73.33333333333333
1121534075#9,73.33333333333333
1121534076,30.0
1121534077#0,73.33333333333333
1121534077#1,73.33333333333333
1121534077#2,73.33333333333333
1121534077#3,73.33333333333333
1121534077#4,73.33333333333333
1121534077#5,73.33333333333333
1121534077#6,73.33333333333333
1121534077#7,73.33333333333333
1121534077#8,73.33333333333333
1121534078#0,30.0
1121534078#1,30.0
1121534079#0,30.0
1121534079#1,30.0
1121534079#2,30.0
1121534080#0,73.33333333333333
1121534080#1,73.33333333333333
1121534080#2,73.33333333333333
1121534080#3,73.33333333333333
1121534081#0,30.0
1121534081#1,30.0
1121534081#10,30.0
1121534081#2,30.0
1121534081#3,30.0
1121534081#4,30.0
1121534081#5,30.0
1121534081#6,30.0
1121534081#7,30.0
1121534081#8,30.0
1121534081#9,30.0
1121534082,36.666666666666664
1121534083#0,30.0
1121534083#1,30.0
1121534083#2,30.0
1121534083#3,30.0
1121534083#4,30.0
1121534083#5,30.0
1121557955,110.0
1121557956,73.33333333333333
1121557957#0,20.0
1121557957#1,20.0
1121557958#0,73.33333333333333
1121557958#1,73.33333333333333
1121557958#2,73.33333333333333
1121557959#0,30.0
1121557959#1,30.0
1121557959#2,30.0
1121557959#3,30.0
1121557959#4,30.0
1121557959#5,30.0
1121557960#0,30.0
1121557960#1,30.0
1121557960#2,30.0
1121557967#0,30.0
1121557967#1,30.0
1121557967#2,30.0
1121557967#3,30.0
1121557969,73.33333333333333
1121557970,73.33333333333333
1121557971#0,73.33333333333333
1121557971#1,73.33333333333333
1121557971#2,73.33333333333333
1121557971#3,73.33333333333333
1121557971#4,73.33333333333333
1121557971#5,73.33333333333333
1121557971#6,73.33333333333333
1121564067,30.0
1121564068,30.0
1121564069#0,110.0
1121564069#1,110.0
1121564070#0,20.0
1121564070#1,20.0
1121564070#2,20.0
1121564070#3,20.0
1121564070#4,20.0
1121564070#5,20.0
1121564070#6,20.0
1121564072#0,36.666666666666664
1121564072#1,36.666666666666664
1121564072#2,36.666666666666664
1121564073#0,30.0
1121564073#1,30.0
1121564073#2,30.0
1123192904,30.0
1123476798#0,30.0
1123476798#1,30.0
1123476798#2,30.0
1123476799,73.33333333333333
1123476801#0,30.0
1123476801#1,30.0
1123482442#0,73.33333333333333
1123482442#1,73.33333333333333
1123482442#2,73.33333333333333
1123482442#3,73.33333333333333
1123482442#4,73.33333333333333
1123482442#5,73.33333333333333
1123482443,73.33333333333333
1123482447#0,30.0
1123482447#1,30.0
1123482447#2,30.0
1123482447#3,30.0
1123482447#4,30.0
1123482447#5,30.0
1123482447#6,30.0
1123482448#0,110.0
1123482448#1,110.0
1123482448#2,110.0
1123482448#3,110.0
1123482448#4,110.0
1123482448#5,110.0
1123482449#0,60.0
1123482449#1,60.0
1123482449#10,60.0
1123482449#2,60.0
1123482449#3,60.0
1123482449#4,60.0
1123482449#5,60.0
1123482449#6,60.0
1123482449#7,60.0
1123482449#8,60.0
1123482449#9,60.0
1123482450#0,73.33333333333333
1123482450#1,73.33333333333333
1123482450#2,73.33333333333333
1123482450#3,73.33333333333333
1123482450#4,73.33333333333333
1123482450#5,73.33333333333333
1123482451,73.33333333333333
1133041430,20.0
1133041431,20.0
1133041432#0,36.666666666666664
1133041432#1,36.666666666666664
1133041432#2,36.666666666666664
1133041459,20.0
1134670475,20.0
1134670476#0,30.0
1134670476#1,30.0
1134670477#0,20.0
1134670477#1,20.0
1134670477#2,20.0
1134670478,73.33333333333333
1141773077,20.0
1141773078,20.0
1141773079,20.0
1141773080#0,20.0
1141773080#1,20.0
1141773081,20.0
1141773082,20.0
1144536226#0,20.0
1144536226#1,20.0
1144536227#0,20.0
1144536227#1,20.0
1148289274,20.0
1152757003,36.666666666666664
1152777762,36.666666666666664
1152777764,36.666666666666664
1152777765,20.0
1152777767,20.0
1152777769,20.0
1152777770,20.0
1152777775,20.0
1152777777,20.0
1152777783#0,20.0
1152777783#1,20.0
1152777784,20.0
1152835547#0,20.0
1152835547#1,20.0
1152835548,20.0
1152835549,20.0
1152835553,20.0
1152835554,20.0
1152835555,20.0
1152835556,20.0
1152835557#0,20.0
1152835557#1,20.0
1152835557#2,20.0
1152835558#0,20.0
1152835558#1,20.0
1152835558#2,20.0
1152835559,20.0
1152835560#0,20.0
1152835560#1,20.0
1152835560#2,20.0
1152835561,20.0
1152835562,20.0
1152835563#0,20.0
1152835563#1,20.0
1152835564#0,20.0
1152835564#1,20.0
1152835565,20.0
1152835566#0,20.0
1152835566#1,20.0
1152835566#2,20.0
1152835567,20.0
1152835570,20.0
1152835571,20.0
1152835572,20.0
1152835573#0,20.0
1152835573#1,20.0
1152835574#0,20.0
1152835574#1,20.0
1152835575,20.0
1152835591,20.0
1152835592,20.0
1152835594,20.0
1152835595#0,20.0
1152835595#1,20.0
1152835596,20.0
1152835597,20.0
1152835598,20.0
1152835599,20.0
1152835600,20.0
1152835601,20.0
1152835602,20.0
1152835603#0,20.0
1152835603#1,20.0
1152835603#2,20.0
1152835604#0,20.0
1152835604#1,20.0
1152835604#2,20.0
1152835605,20.0
1152835606#0,20.0
1152835606#1,20.0
1152835606#2,20.0
1152835607#0,20.0
1152835607#1,20.0
1152835607#2,20.0
1152835607#3,20.0
1152835607#4,20.0
1152835608,20.0
1152835609,20.0
1152835610#0,20.0
1152835610#1,20.0
1152835612,20.0
1152835613#0,20.0
1152835613#1,20.0
1152835614,20.0
1152835615,20.0
1152835616#0,20.0
1152835616#1,20.0
1152835617,20.0
1152835620,20.0
1152835621,20.0
1152835622,20.0
1152835624,20.0
1152835625,20.0
1152835626,20.0
1152835628,20.0
1153000755,36.666666666666664
1153363459,20.0
1153363460,20.0
1153363462,20.0
1153363464,20.0
1153363465,20.0
1153363468,20.0
1153363470,20.0
1153363471,20.0
1153363475,20.0
1153363478,20.0
1153363479,20.0
1153363480,20.0
1153363481,20.0
1153363482,20.0
1153363483,20.0
1153363484#0,20.0
1153363484#1,20.0
1153363485#0,20.0
1153363485#1,20.0
1153363485#2,20.0
1153363485#3,20.0
1153363485#4,20.0
1153363486,20.0
1153363487,20.0
1153363488,20.0
1153363489,20.0
1153363490,20.0
1153363491,20.0
1153363492,20.0
1153363493,20.0
1153363494,20.0
1153363495,20.0
1153363496,20.0
1153363497,20.0
1154062774,20.0
1154062775,20.0
1154062776,20.0
1154062777,20.0
1154885196,20.0
1154885198,20.0
1156111679,20.0
1156111680,20.0
1156111681#0,20.0
1156111681#1,20.0
1156111681#2,20.0
1156111682,20.0
1156111683,20.0
1156111684,20.0
1156111685#0,20.0
1156111685#1,20.0
1156111685#2,20.0
1156111685#3,20.0
1156111686,20.0
1156111687,20.0
1156111688,20.0
1156111689,30.0
1156111690#0,20.0
1156111690#1,20.0
1156111695,20.0
1156111696,20.0
1156111697,20.0
1156111698,20.0
1156111699,20.0
1156111700,20.0
1156146324,20.0
1156146325,20.0
1156146326,20.0
1156146327,20.0
1156146328,20.0
1156171047,20.0
1156464578,20.0
1156464587,36.666666666666664
1156834039,20.0
1156834041,20.0
1156834042,20.0
1156834043#0,20.0
1156834043#1,20.0
1156834043#2,20.0
1156834043#3,20.0
1156834043#4,20.0
1156834043#5,20.0
1156834044#0,20.0
1156834044#1,20.0
1156834045,20.0
1156834046,20.0
1158303617,20.0
1162873344,20.0
1162873345,20.0
1162873348,20.0
1162873356#0,20.0
1162873356#1,20.0
1162873357,20.0
1162873361,20.0
1164729985,219.99999999999997
1164729986,73.33333333333333
1164729987#0,219.99999999999997
1164729987#1,219.99999999999997
1164729988,20.0
1164729989,20.0
1164729990,20.0
1164729991,20.0
1164729992#0,36.666666666666664
1164729992#1,36.666666666666664
1164729992#2,36.666666666666664
1164730005,20.0
1164730006#0,36.666666666666664
1164730006#1,36.666666666666664
1164730007#0,20.0
1164730007#1,20.0
1164730008#0,73.33333333333333
1164730008#1,73.33333333333333
1164730008#2,73.33333333333333
1164730008#3,73.33333333333333
1165135159,73.33333333333333
1165135160,30.0
1165135161,30.0
1165135164#0,20.0
1165135164#1,20.0
1165135164#2,20.0
1165161276,20.0
1165161277,20.0
1165161278,20.0
1165161279,20.0
1165161291,73.33333333333333
1165526095#0,219.99999999999997
1165526095#1,219.99999999999997
1165526096,20.0
1165526097#0,20.0
1165526097#1,20.0
1165526097#2,20.0
1165526098#0,73.33333333333333
1165526098#1,73.33333333333333
1165526098#2,73.33333333333333
1165526098#3,73.33333333333333
1165526099#0,73.33333333333333
1165526099#1,73.33333333333333
1165526099#2,73.33333333333333
1165526099#3,73.33333333333333
1165526100,20.0
1165526101#0,20.0
1165526101#1,20.0
1165526101#2,20.0
1165526101#3,20.0
1165526102#0,20.0
1165526102#1,20.0
1165526102#2,20.0
1165526103#0,20.0
1165526103#1,20.0
1165526104,73.33333333333333
1165526105,20.0
1165526106#0,20.0
1165526106#1,20.0
1165526106#2,20.0
1165526107#0,20.0
1165526107#1,20.0
1165526107#2,20.0
1165526107#3,20.0
1165526108#0,20.0
1165526108#1,20.0
1165526109,20.0
1165526110,30.0
1165526111#0,110.0
1165526111#1,110.0
1165526111#2,110.0
1165526111#3,110.0
1165526113,73.33333333333333
1165526114,110.0
1165526127,73.33333333333333
1165526128,73.33333333333333
1165526129#0,110.0
1165526129#1,110.0
1165526129#2,110.0
1165526129#3,110.0
1165526130,30.0
1165526131#0,73.33333333333333
1165526131#1,73.33333333333333
1165526131#2,73.33333333333333
1165526131#3,73.33333333333333
1165526132,30.0
1167242869#0,30.0
1167242869#1,30.0
1167242869#2,30.0
1167242870#0,110.0
1167242870#1,110.0
1167242870#2,110.0
1167242870#3,110.0
1167242871#0,30.0
1167242871#1,30.0
1167242886#0,30.0
1167242886#1,30.0
1167242886#2,30.0
1167242887,30.0
1167242888,30.0
1173361778,20.0
118038258,146.66666666666666
118038278,110.0
118038294,146.66666666666666
118683962,30.0
118683965#0,36.666666666666664
118683965#1,36.666666666666664
118683966#0,73.33333333333333
118683966#1,73.33333333333333
118683966#2,73.33333333333333
118683966#3,73.33333333333333
118683966#4,73.33333333333333
118683966#5,73.33333333333333
118683967,30.0
118683969,36.666666666666664
118683970#0,30.0
118683970#1,30.0
118683970#2,30.0
118683970#3,30.0
118683970#4,30.0
118683970#5,30.0
118683970#6,30.0
118683970#7,30.0
118683970#8,30.0
118683973#0,73.33333333333333
118683973#1,73.33333333333333
118683978,73.33333333333333
118683980,36.666666666666664
118683981,36.666666666666664
118683984#0,36.666666666666664
118683984#1,36.666666666666664
118683984#2,36.666666666666664
118683984#3,36.666666666666664
118683984#4,36.666666666666664
118683984#5,36.666666666666664
118683984#6,36.666666666666664
118683984#7,36.666666666666664
118683984#8,36.666666666666664
118683984#9,36.666666666666664
118683987#0,36.666666666666664
118683987#1,36.666666666666664
118683987#10,36.666666666666664
118683987#11,36.666666666666664
118683987#12,36.666666666666664
118683987#2,36.666666666666664
118683987#3,36.666666666666664
118683987#4,36.666666666666664
118683987#5,36.666666666666664
118683987#6,36.666666666666664
118683987#7,36.666666666666664
118683987#8,36.666666666666664
118683987#9,36.666666666666664
118683988,30.0
118683989#0,73.33333333333333
118683989#1,73.33333333333333
118683993#0,30.0
118683993#1,30.0
118683993#2,30.0
118683993#3,30.0
118683999,146.66666666666666
118684000#0,36.666666666666664
118684000#1,36.666666666666664
118684000#2,36.666666666666664
118684001,36.666666666666664
118684004#0,60.0
118684004#1,60.0
118684004#2,60.0
118684004#3,60.0
118684004#4,60.0
118684004#5,60.0
118684010,30.0
118684012#0,36.666666666666664
118684012#1,36.666666666666664
118684013,30.0
118684014#0,73.33333333333333
118684014#1,73.33333333333333
118684015,30.0
118684016,73.33333333333333
118684017,30.0
118684019,30.0
118684020#0,120.0
118684020#1,120.0
118684020#2,120.0
118684020#3,120.0
118684020#4,120.0
118684020#5,120.0
118715024,30.0
118715025#0,110.0
118715025#1,110.0
118715025#2,110.0
118715025#3,110.0
118715025#4,110.0
118715025#5,110.0
118715027#0,30.0
118715027#1,30.0
118715027#10,30.0
118715027#11,30.0
118715027#12,30.0
118715027#13,30.0
118715027#2,30.0
118715027#3,30.0
118715027#4,30.0
118715027#5,30.0
118715027#6,30.0
118715027#7,30.0
118715027#8,30.0
118715027#9,30.0
118715030,30.0
118715037#0,20.0
118715037#1,20.0
118715039#0,36.666666666666664
118715039#1,36.666666666666664
118715039#2,36.666666666666664
118715039#3,36.666666666666664
118715039#4,36.666666666666664
118715039#5,36.666666666666664
118715039#6,36.666666666666664
118715046#0,20.0
118715046#1,20.0
118715046#2,20.0
118715050,30.0
118715052,30.0
118715060,30.0
118715062,30.0
118715063,36.666666666666664
118715069,36.666666666666664
118715071,73.33333333333333
118715073,30.0
118715076#0,36.666666666666664
118715076#1,36.666666666666664
118789918#0,73.33333333333333
118789918#1,73.33333333333333
118789922,30.0
118789928#0,30.0
118789928#1,30.0
118789928#2,30.0
118789931#0,20.0
118789931#1,20.0
118789931#2,20.0
118789931#3,20.0
118789931#4,20.0
118789931#5,20.0
118789931#6,20.0
118789934#0,73.33333333333333
118789934#1,73.33333333333333
118789934#2,73.33333333333333
118789940#0,20.0
118789940#1,20.0
118789940#2,20.0
118789946#0,146.66666666666666
118789946#1,146.66666666666666
118789946#2,146.66666666666666
118789946#3,146.66666666666666
118789946#4,146.66666666666666
118789946#5,146.66666666666666
118789946#6,146.66666666666666
118789958,30.0
118789964,30.0
118789966,30.0
1193740481,73.33333333333333
1193760174#0,20.0
1193760174#1,20.0
1193760175#0,20.0
1193760175#1,20.0
1193760175#2,20.0
1193760178,30.0
1193760179,30.0
1193760180,110.0
1193760181,36.666666666666664
1193766206#0,73.33333333333333
1193766206#1,73.33333333333333
1193766207,20.0
1193766209#0,73.33333333333333
1193766209#1,73.33333333333333
1193766209#2,73.33333333333333
1193772681#0,30.0
1193772681#1,30.0
